,86389,"86389 _______ __________ _________ CALGARY, 1_60W (E27),  H1100, ____. _____/______ ____",,_________ _,4,0,4,"11,193",
,86541,"86541 _______ __________ _________ BEVERLY, 2_60W (E27), ____. _____/_____. ______",,_________ _,42,26,16,"4,753",
,86654,"86654 ______ UP 4, 1X100W;1X40W (E27;E14), IP20",,_________ _____,37,5,32,"3,213",
,86655,"86655 ______ UP 4, 1X100W;1X40W (E27;E14), IP20",,_________ _____,13,1,12,"3,213",
,86711,"86711 __________ ________-__________ MESTRE, 1X60W (E27), Ø330, __________ ___________",,_________ _____,134,4,130,"1,743",
,86712,"86712 __________ ________-__________ MESTRE, 2X60W (E27), Ø395, __________ ___________",,_________ _____,592,33,559,"2,513",
,86713,"86713 __________ ________-__________ MESTRE, 3X60W (E27), Ø475, __________ ___________",,_________ _____,141,8,133,"3,353",
,86714,"86714 ___ MESTRE, 1X60W (E27), H320, __________ ___________",,_________ _____,198,46,152,"1,323",
,86715,"86715 ___ MESTRE, 1X60W (E27), H335, __________ ___________",,_________ _____,283,11,272,"1,393",
,86716,"86716 ___ MESTRE, 1X60W (E14), H700, __________ ___________",,_________ _____,115,2,113,"2,513",
,86811,"86811 __________ ________-__________ OPTICA, 2X60W (E27), Ø280, ______ _______/________ ______",,_________ _____,72,3,69,"1,953",
,86812,"86812 __________ ________-__________ OPTICA, 2X60W (E27), IP20",,_________ _____,343,8,335,"3,003",
,86813,"86813 ______ OPTICA, 2X60W (E27), IP20",,_________ _____,23,11,12,"3,353",
,86814,"86814 ______ OPTICA, 2X60W (E27), IP20",,_________ _____,166,143,23,"3,703",
,86815,"86815 ______ OPTICA, 2X60W (E27), IP20",,_________ _____,158,16,142,"5,103",
,86851,"86851 __________ ________-__________ BORGO 1, 1X60W (E27), IP20",,_________ _,11,0,11,"1,253",
,86852,"86852 __________ ________-__________ BORGO 1, 1X60W (E27), IP20",,_________ _,2,0,2,"1,953",
,86853,"86853 __________ ________-__________ BORGO 1, 2X60W (E27), IP20",,_________ _,4,0,4,"2,653",
,86854,"86854 __________ ________-__________ BORGO 1, 4X60W (E27), IP20",,_________ _,1,0,1,"4,193",
,86873,"86873 __________ ________-__________ TWISTER, 2X60W (E27), IP20",,_________ _____,126,4,122,"1,603",
,86875,"86875 __________ ________-__________ TWISTER, 2X60W (E27), IP20",,_________ _____,30,0,30,"1,603",
,87019,"87019 ___ MADRAS, 2X50W (GU10), IP20",,_________ _____,41,32,9,"1,603",
,87052,"87052 ______ BRENDA, 1X60W (E27), IP20",,_________ _,4,0,4,"3,703",
,87058,"87058 ______ BRENDA, 1X100W (E27), IP20",,_________ _,97,0,97,"4,053",
,87062,"87062 ______ BRENDA, 1X100W (E27), IP20",,_________ _,117,0,117,"3,073",
,87078,"87078 ____ DAKAR, 1X40W (E14), IP20",,_________ _____,2,2,0,711,
,87079,"87079 ____ DAKAR, 2X40W (E14), IP20",,_________ _____,48,0,48,"1,200",
,87081,"87081 ____ DAKAR, 3X40W (E14), IP20",,_________ _____,24,0,24,"2,134",
,87082,"87082 ____ DAKAR, 4X40W (E14), IP20",,_________ _____,22,0,22,"2,400",
,87218,"87218 __________ ___ ______ _______ PALMERA, 1X40W (E14), IP44",,_________ _,184,0,184,"1,953",
,87219,"87219 __________ ___ ______ _______ PALMERA, 2X40W (E14), IP44",,_________ _,14,1,13,"3,073",
,87221,"87221 __________ ___ ______ _______ PALMERA, 1X40W (E14), IP44",,_________ _,55,0,55,"1,953",
,87222,"87222 __________ ___ ______ _______ PALMERA, 2X40W (E14), IP44",,_________ _,243,162,81,"3,073",
,87254,"87254 __________ _____ SOLO 1 _ _______. ________, 1X60W (E14), ______",,_________ _____,21,0,21,"2,303",
,87256,"87256 __________ _____ SOLO 1 _ _______. ________, 1X60W (E14), ______/______",,_________ _____,54,0,54,"2,093",
,87284,"87284 __________ ________-__________ _ _______ _______ JUNIOR 1, 1X60W (E27), IP20",,_________ _,29,0,29,903,
,87306,"87306 __________ ________-__________ SANTIAGO 1, 2X40W (E14), IP20",,_________ _____,79,0,79,"1,533",
,87312,"87312 __________ ________-__________ SANTIAGO 1, 2X40W (E14), IP20",,_________ _____,4,0,4,"1,000",
,87327,"87327 ___ ONO, 2X50W (GU10), IP20",,_________ _____,17,17,0,"1,533",
,87329,"87329 __________ ________-__________ AREZZO, 1X60W (E27), IP20",,_________ _,151,0,151,"2,303",
,87331,"87331 __________ ________-__________ AREZZO, 2X60W (E27), IP20",,_________ _,1,0,1,"3,633",
,87366,"87366 ____ ONA, 4X33W (G9), IP20",,_________ _,45,0,45,"4,893",
,87368,"87368 ____ ONA, 2X33W (G9), IP20",,_________ _,12,0,12,"2,793",
,87369,"87369 ____ ONA, 3X33W (G9), IP20",,_________ _,14,0,14,"3,843",
,87373,"87373 __________ ____________ EINBAUSPOT GU10, 1X50W (GU10), IP20",,_________ _____,13,13,0,100,
,87378,"87378 _____ __ 3-_ ____________ _______. EINBAUSPOT GU10, 3X50W (GU10), IP20",,_________ _____,259,0,259,300,
,87481,"87481 ____ ONA, 4X33W (G9), IP20",,_________ _,36,0,36,"4,543",
,87537,"87537 ___ MARA, 1X33W (G9), IP20",,_________ _,38,0,38,"2,093",
,87538,"87538 ___ MARA, 1X60W (E14), IP20",,_________ _____,18,11,7,"2,233",
,87599,"87599 __________ _____ PUEBLO 1, 1X60W (E14), IP20",,_________ _,37,6,31,"3,703",
,87639,"87639 ______ _ _______ _______ _________ ____ JEFF, 1X60W (E14), IP20",,_________ _,96,0,96,"2,933",
,87688,"87688 __________ _____ BASTIA, 1X80W (R7S), IP20",,_________ _,6,0,6,"6,993",
,87791,"87791 ___ PASCAL 1, 1X60W (E14), IP20",,_________ _____,62,15,47,"2,303",
,87792,"87792 ___ PASCAL 1, 1X100W (E27), IP20",,_________ _,1,1,0,"3,703",
,87793,"87793 ___ PASCAL 1, 1X60W (E14), IP20",,_________ _____,55,4,51,"2,303",
,87794,"87794 ___ PASCAL 1, 1X100W (E27), IP20",,_________ _____,24,6,18,"3,353",
,88063,"88063 _______ __________ ____________ RIGA 3, 1_15W (E27), IP67, 170_170, ____. _____/_______/_____",,_________ _____,1,1,0,"1,500",
,88099,88099 _______ _________ __________ TABO 1 1X50W(GU10)  _______,,_________ _____,2,0,2,"1,000",
,88144,"88144 _______ __________ _________ CITY _ ____. ________, 1X60W (E27), ____ _____/_______",,_________ _____,149,49,100,"1,147",
,88152,"88152 _______ _________ ___ _______ ____________, _____, _____",,_________ _,19,0,19,903,
,88153,"88153 _______ _________ ___ _______ ____________, _____, ______",,_________ _,9,0,9,903,
,88193,"88193 __________ ___ ______ _______ PALERMO, 1X33W (G9), IP44",,_________ _,63,0,63,"1,603",
,88195,"88195 __________ ___ ______ _______ PALERMO, 1X33W (G9), IP44",,_________ _,8,6,2,"1,813",
,88259,"88259  __________ _____ EARL, 1x60W (E14), _______/______/__________",,_________ _____,15,0,15,700,
,88454,"88454 ______ DUKE, 4x40W(G9), ___________ ______/__________",,_________ _____,2,0,2,0,
,88472,"88472 ____ DAKAR 1, 1X40W (E14), IP20",,_________ _____,264,13,251,623,
,88473,"88473 ____ DAKAR 1, 2X40W (E14), IP20",,_________ _____,119,2,117,"1,393",
,88474,"88474 ____ DAKAR 1, 4X40W (E14), IP20",,_________ _____,118,2,116,"2,443",
,88475,"88475 ____ DAKAR 1, 3X40W (E14), IP20",,_________ _____,128,3,125,"2,093",
,88515,"88515 __________ ___ _____ TRICALA 1, 1X33W (G9), IP20",,_________ _,3,0,3,"2,093",
,88544,"88544 _________ __________ CHIWA 1X9W(G23)  _____, ______",,_________ _,5,0,5,0,
,88562,"88562 ______ HALVA, 3X60W (E27), IP20",,_________ _,9,4,5,"9,443",
,88563,"88563 ___ HALVA, 1X60W (E27), IP20",,_________ _,23,6,17,"5,243",
,88566,"88566 ______ HALVA, 3X60W;1X100W (E27;E27), IP20",,_________ _,11,1,10,"11,543",
,88572,"88572 _______ ____________ __________ _________ TABO 1, 1X33W (G9), 150_80, ________, __________",,_________ _____,1,0,1,"1,770",
,88575,"88575 _______ __________ ____________ ZIMBA, 1_60W (E14), 227_127, ________, _______/_______ ______",,_________ _,34,33,1,"2,443",
,88576,"88576 _______ __________ ____________ ZIMBA, 1_60W (E27), 243_101, ________, _______/_______ ______",,_________ _____,1,0,1,"1,200",
,88744,"88744 _______ ___ _________ _______ ____________ CUBA, H300, ___________ _____",,_________ _,29,0,29,"1,113",
,88806,"88806 _______ __________ ________-__________ ANOLA, 1X40W (E27),_______, _____/______",,_________ _,2,0,2,973,
,88853,"88853 ______ FARGO, 1X60W (E27), IP20",,_________ _,73,0,73,"4,053",
,88966,"88966 __________ ____________ LUXY, 1X20W (G4), IP20",,_________ _,62,0,62,693,
,88967,"88967 __________ ____________ LUXY, 1X20W (G4), IP20",,_________ _,133,0,133,"1,533",
,88968,"88968 __________ ______ EXTENTION, _ _______, __ 0,3 __ 1,57 _, _____, ____",,_________ _____,2,1,1,"1,813",
,88969,"88969 __________ ______ EXTENTION, _ _______, __ 0,3 __ 1,57 _, _____, ______",,_________ _____,24,0,24,"1,813",
,88972,"88972 __________ ________-__________ _ _______ _______ JUNIOR 2, 2X60W (E27), IP20",,_________ _,47,0,47,"2,653",
,88973,"88973 __________ ________-__________ _ _______ _______ JUNIOR 2, 2X60W (E27), IP20",,_________ _,152,0,152,"2,653",
,89002,"89002 __________ __________ SPIKE 1, 1X40W (E14), IP20",,_________ _,45,0,45,"1,743",
,89057,"89057 ____ ALAMO, 1X33W (G9), IP20",,_________ _____,77,4,73,"1,393",
,89058,"89058 ____ ALAMO, 2X33W (G9), IP20",,_________ _____,39,4,35,"3,493",
,89059,"89059 ____ ALAMO, 4X33W (G9), IP20",,_________ _____,73,3,70,"4,893",
,89061,"89061 ____ ALAMO, 3X33W (G9), IP20",,_________ _____,34,6,28,"3,143",
,89075,"89075 __________ ________-__________ LOKE, 1X35W (GU10), IP20",,_________ _____,"1,298",23,"1,275","1,883",
,89076,"89076 __________ ________-__________ LOKE, 2X35W (GU10), IP20",,_________ _____,"1,493",43,"1,450","2,933",
,89077,"89077 __________ ________-__________ LOKE, 3X35W (GU10), IP20",,_________ _____,316,12,304,"4,613",
,89079,"89079 __________ ________-__________ LOKE, 4X35W (GU10), IP20",,_________ _____,17,17,0,"4,893",
,89112,"89112 ______ ALMERA, 1X60W (E27), IP20",,_________ _,106,5,101,"3,283",
,89113,"89113 ______ ALMERA, 4X40W (E14), IP20",,_________ _,157,0,157,"7,693",
,89114,"89114 ______ ALMERA, 6X40W (E14), IP20",,_________ _,3,0,3,"9,793",
,89115,"89115 ___ ALMERA, 1X60W (E14), IP20",,_________ _,133,3,130,"1,743",
,89116,"89116 __________ _____ ALMERA, 1X60W (E27), IP20",,_________ _,111,10,101,"2,583",
,89133,"89133 ______ BELUGA, 1X100W (E27), IP20",,_________ _____,27,0,27,"3,493",
,89134,"89134 ______ BELUGA, 2X60W (E27), IP20",,_________ _____,22,0,22,"6,993",
,89135,"89135 ___ BELUGA, 1X60W (E27), IP20",,_________ _____,10,9,1,"1,953",
,89136,"89136 __________ _____ BELUGA, 1X60W (E14), IP20",,_________ _____,15,3,12,"4,193",
,89137,"89137 ______ BELUGA, 1X100W (E27), IP20",,_________ _____,3,0,3,"8,393",
,89173,"89173 _______ __________ ____________ LORENA, 1X60W (E27), IP54, H1130, _____, __________/________ _",,_________ _,6,0,6,"24,493",
,89203,"89203 ______ DRIFTER, 9X33W (G9), Ø550, _____, ____/________",,_________ _,10,6,4,"37,093",
,89204,"89204 ______ DRIFTER, 8X33W (G9), L800, _____, ____/________",,_________ _,13,0,13,"43,393",
,89205,"89205 ______ DRIFTER, 6X33W (G9), Ø410, _____, ____/________",,_________ _,2,2,0,"27,993",
,89206,"89206 ___ DRIFTER, 2X33W (G9), _____, ____/________",,_________ _,6,0,6,"7,693",
,89215,"89215 ___ INDO, 1X60W (E27), IP20",,_________ _,12,3,9,"2,653",
,89216,"89216 __________ _____ INDO, 1X60W (E27), IP20",,_________ _,1,0,1,"2,793",
,89217,"89217 ______ INDO, 1X100W (E27), IP20",,_________ _,6,0,6,"6,293",
,89238,"89238 __________ ________-__________ MARS 1, 1X60W (E27), Ø245, ____",,_________ _____,"1,152",33,"1,119",483,
,89239,"89239 __________ ________-__________ MARS 1, 1X60W (E27), Ø245, ____",,_________ _____,730,25,705,483,
,89248,"89248 __________ ________-__________ MARS 1, 1X60W (E27), Ø245, _____, ___________",,_________ _____,261,3,258,483,
,89252,"89252 __________ ___ ______ _______ GIRON, 1X40W (2GX13), IP20",,_________ _,1,1,0,"4,193",
,89254,"89254 __________ ___ ______ _______ GIRON, 1X22W (2GX13), IP20",,_________ _,1,1,0,"2,793",
,89255,"89255 __________ ___ ______ _______ GIRON, 1X40W (2GX13), IP20",,_________ _,2,2,0,"4,193",
,89256,"89256 __________ ___ ______ _______ GIRON, 1X55W (2GX13), IP20",,_________ _,1,1,0,"5,593",
,89323,"89323 ________-__________ __________ TOLEDA, 2X60W (E27), IP20",,_________ _____,166,0,166,"1,200",
,89326,"89326 _______ __________ ____________ _________ LORENA 1, 1X60W (E27), IP54, H580 _____, __________/",,_________ _,7,0,7,"8,393",
,89366,"89366 _______ __________ _________ ARCHA, 1X60W (E27), IP54, ____. _____, ______/______ _____",,_________ _,9,7,2,"6,993",
,89493,"89493 ______ PYTON, 9X33W (G9), IP20",,_________ _,4,0,4,"18,893",
,89533,"89533 _______ __________ _________ MINORCA, 1X60W (E27), IP54, _____, ______ ________/________ _____",,_________ _____,119,0,119,"3,843",
,89535,"89535 _______ __________ _________ MINORCA, 1X60W (E27), IP54, H385, _____, ______ ________/________",,_________ _____,215,8,207,"3,353",
,89536,"89536 _______ __________ _________ MINORCA, 1X60W (E27), IP54, H785, _____, ______ ________/________",,_________ _____,306,2,304,"4,893",
,89544,"89544 _______ ____________ __________ ____________ ZIMBA LED, 1_1,69W (LED), IP65, 185_235, ________",,_________ _____,1,0,1,500,
,89565,"89565 _______ __________-___ FERROTERRA, 1X60W (E27), IP54, Ø452, _____, ______, ______/________ ___",,_________ _,1,0,1,"17,493",
,89672,"89672 __________ ___ ______ _______ BARI 1 _ ________, 2X40W (E14), IP20",,_________ _,121,0,121,"2,093",
,89758,"89758 __________ ________-__________ RAYA, 1X60W (E27), IP20",,_________ _,155,2,153,"1,953",
,89759,"89759 ___ RAYA, 1X60W (E27), IP20",,_________ _,46,0,46,"1,393",
,89767,"89767 _______ __________ _________ ONJA, 1X60W (E27), ________, ______/_________ ______",,_________ _____,954,4,950,"1,533",
,89768,"89768 _______ __________ _________ ONJA, 1X60W (E27), ________, _____/_________ ______",,_________ _____,700,2,698,"1,533",
,89769,"89769 _______ __________ _________ ONJA, 1X60W (E27), ________, __________/_________ ______",,_________ _____,708,3,705,"1,533",
,89822,"89822 ______ MILEA, 1X100W (E27), IP20",,_________ _____,58,4,54,"2,303",
,89823,"89823 ______ MILEA, 5X40W (E14), IP20",,_________ _____,58,1,57,"7,693",
,89824,"89824 ___ MILEA, 1X40W (E14), IP20",,_________ _____,169,0,169,"1,603",
,89826,"89826 ______ MILEA, 1X100W (E27), IP20",,_________ _____,19,5,14,"3,003",
,89827,"89827 ______ MILEA, 5X40W (E14), IP20",,_________ _____,3,0,3,"9,093",
,89828,"89828 ___ MILEA, 1X40W (E14), IP20",,_________ _____,7,0,7,"1,743",
,89832,"89832 ______ PINTO, 1X60W (E27), IP20",,_________ _,136,37,99,"2,303",
,89833,"89833 ______ PINTO, 3X60W (E27), IP20",,_________ _,288,7,281,"6,993",
,89834,"89834 ______ PINTO, 4X60W (E27), IP20",,_________ _,9,0,9,"11,193",
,89835,"89835 __________ _____ PINTO, 1X60W (E27), IP20",,_________ _,5,1,4,"3,143",
,89836,"89836 ______ PINTO, 1X60W (E27), IP20",,_________ _,12,0,12,"5,593",
,89891,"89891 ______ DIONIS, 5X40W (E14), IP20",,_________ _,8,0,8,"4,893",
,89892,"89892 ___ DIONIS, 1X40W (E14), IP20",,_________ _,1,1,0,"1,393",
,89894,"89894 ______ DIONIS, 5X40W (E14), IP20",,_________ _,5,0,5,"5,593",
,89895,"89895 ___ DIONIS, 1X40W (E14), IP20",,_________ _,1,1,0,"1,393",
,89897,"89897 ______ DIONIS, 5X40W (E14), IP20",,_________ _,6,0,6,"8,393",
,89962,"89962 __________ ___ _____ LIKA, 1X21W (G5), IP20",,_________ _,3,3,0,"3,983",
,89964,"89964 __________ ___ _____ LIKA, 1X13W (G5), IP20",,_________ _,15,0,15,"3,353",
,90008,"90008 ______ MILAGRO, 1X60W (E27), Ø250, _____, _________",,_________ _,3,0,3,"3,073",
,90009,"90009 ______ MILAGRO, 1X60W (E27), Ø300, _____, _________",,_________ _,4,2,2,"4,193",
,90014,"90014 __________ ________-__________ MALVA, 2X60W (E27), IP20",,_________ _____,19,1,18,"1,743",
,90032,"90032 ______ CHIPSY, 1X60W (E27), IP20",,_________ _,28,2,26,"6,293",
,90033,"90033 ______ CHIPSY, 3X60W (E27), IP20",,_________ _,25,2,23,"12,593",
,90034,"90034 ___ CHIPSY, 1X60W (E27), IP20",,_________ _,32,8,24,"3,913",
,90036,"90036 ______ CHIPSY, 1X60W (E27), IP20",,_________ _,3,1,2,"11,193",
,90043,"90043 __________ ________-__________ SCALEA 1, 1X60W (E27), IP20",,_________ _____,116,3,113,833,
,90044,"90044 __________ ________-__________ SCALEA 1, 2X60W (E27), IP20",,_________ _____,165,0,165,"1,743",
,90045,"90045 __________ ________-__________ SCALEA 1, 2X60W (E27), IP20",,_________ _____,165,12,153,"2,233",
,90047,"90047 ______ AMADORA, 1X60W (E27), IP20",,_________ _,446,64,382,"1,813",
,90048,"90048 ______ AMADORA, 3X60W (E27), IP20",,_________ _,197,34,163,"5,173",
,90049,"90049 ___ AMADORA, 1X60W (E14), IP20",,_________ _,409,27,382,"1,253",
,90051,"90051 __________ _____ AMADORA, 1X100W (E27), IP20",,_________ _,15,0,15,"2,303",
,90075,"90075 ______ ALMERA 1, 5X40W (E14), IP20",,_________ _,4,0,4,"10,493",
,90076,"90076 ___ ALMERA 1, 1X60W (E14), IP20",,_________ _,33,0,33,"1,813",
,90078,"90078 __________ __________ ACENTO, 1X33W (G9), IP20",,_________ _,15,0,15,"1,743",
,90102,"90102 __________ __________ IMPERIAL, 1X40W (E14), IP20",,_________ _,28,1,27,"1,393",
,90117,"90117 __________ __________ BANTRY, 1X33W (G9), IP20",,_________ _,67,0,67,"1,603",
,90118,"90118 __________ __________ BANTRY, 1X33W (G9), IP20",,_________ _,18,0,18,"1,533",
,90122,"90122 __________ ___ ______ _______ PALMERA _ ________ _ ____________, 1X40W(E14), ____/________",,_________ _,23,3,20,"3,493",
,90151,"90151 __________ ________-__________ SCALEA 1, 1X60W (E27), IP20",,_________ _,68,0,68,"1,393",
,90168,"90168 _______ __________ _________ BUCKINGHAM, 1X60W (E27), IP54, _____, _________ ______/_________",,_________ _____,3,0,3,"3,000",
,90172,90172 _______ ________-__________  __________ TORBAY 1X40W(G9) ___________ _____,,_________ _,7,0,7,0,
,90184,"90184 _______ __________ _________ SAN TELMO, 1X60W (E27), IP23, _____, __________ _____/______ _ __",,_________ _,11,3,8,"4,683",
,90221,"90221 ______ CHIPSY, 1X60W (E27), IP20",,_________ _,80,4,76,"7,693",
,90257,"90257 ______  My Choice, ______ _ ______/_____, H80, Ø70",,_________ _____,1,0,1,552,
,90261,"90261 ______  My Choice, _________ ______/_____, H80, Ø80",,_________ _____,5,0,5,552,
,90304,"90304 ______ PINTO NERO, 1X60W (E27), IP20",,_________ _,269,15,254,"2,443",
,90305,"90305 ______ PINTO NERO, 3X60W (E27), IP20",,_________ _,19,0,19,"8,393",
,90306,"90306 ______ PINTO NERO, 4X60W (E27), IP20",,_________ _,54,0,54,"12,593",
,90308,"90308 __________ _____ PINTO NERO, 1X60W (E27), IP20",,_________ _,26,0,26,"3,143",
,90343,"90343 ______ INDO, 3X60W (E27), IP20",,_________ _,17,7,10,"6,853",
,90365,"90365 ______ ACENTO, 1X33W (G9), IP20",,_________ _,52,0,52,"2,093",
,90383,"90383 __________ ________-__________ RAYA 1, 2X60W (E27), IP20",,_________ _,89,0,89,"3,493",
,90415,"90415 ______ MARBELLA, 1X60W (E27), IP20",,_________ _____,21,1,20,"6,993",
,90526,"90526 __________ ___ ______ _______ GITA 1, 1X8W (G5), IP44",,_________ _,14,0,14,"4,193",
,90527,"90527 __________ ___ ______ _______ GITA 1, 1X14W (G5), IP44",,_________ _,2,2,0,"4,893",
,90528,"90528 __________ ___ ______ _______ GITA 1, 1X21W (G5), IP44",,_________ _,7,0,7,"6,293",
,90577,"90577 ______ FABIANA, 5X33W (G9), IP20",,_________ _____,181,0,181,"4,000",
,90578,"90578 ___ FABIANA, 1X33W (G9), IP20",,_________ _____,274,0,274,"1,000",
,90643,"90643 ______ FORTUNA, 3X60W (E27), Ø475, ________/_____",,_________ _____,310,53,257,"5,103",
,90685,"90685 __________ ___ ______ _______ TAMARA, 3X35W (GU10), IP44",,_________ _,1,1,0,"4,893",
,90687,"90687 __________ ___ ______ _______ TAMARA, 4X35W (GU10), IP44",,_________ _,8,0,8,"5,593",
,90695,"90695 ______ DIAMOND, 1X60W (E14), IP20",,_________ _,9,6,3,"3,353",
,90696,"90696 ______ DIAMOND, 4X60W (E14), IP20",,_________ _,3,3,0,"13,293",
,90697,"90697 ______ GERBERA 1, 6X33W (G9), IP20",,_________ _,62,1,61,"11,193",
,90737,"90737 ______ CAMPANIA, 15X10W (G4), IP20",,_________ _,113,0,113,"17,493",
,90741,"90741 ______ REBECCA, 1X60W (E27), Ø200, _____ _ ____________ _______",,_________ _____,74,8,66,"1,603",
,90742,"90742 ______ REBECCA, 1X60W (E27), Ø250, _____ _ ____________ _______",,_________ _____,57,0,57,"1,883",
,90743,"90743 ______ REBECCA, 1X60W (E27), Ø300, _____ _ ____________ _______",,_________ _____,50,0,50,"2,653",
,90748,"90748 _______ ____ _________ _______ PARK 4, H400, max. 3,68 ___, ____. _____",,_________ _,27,0,27,"5,803",
,90816,"90816 ____________ ______ RUFO, 4X3,67W (4X9 LED) (LED), IP20, ___________ __ ______ 810 - 1500 __.",,_________ _,2,0,2,"11,893",
,90822,"90822 ____________ ____ ERIDAN, 1X3W (GU10), IP20",,_________ _,1,0,1,"1,953",
,90824,"90824 ____________ ____ ERIDAN, 2X3W (GU10), IP20",,_________ _,2,0,2,"4,053",
,90825,"90825 ____________ ____ ERIDAN, 3X3W (GU10), IP20",,_________ _,2,0,2,"5,243",
,90828,"90828 ____________ ____ ERIDAN, 3X3W (GU10), IP20",,_________ _,2,0,2,"5,453",
,90831,"90831 ____________ ____ ERIDAN, 1X3W (GU10), IP20",,_________ _,6,0,6,"1,953",
,90832,"90832 ____________ ____ ERIDAN, 1X3W (GU10), IP20",,_________ _,19,0,19,"2,653",
,90833,"90833 ____________ ____ ERIDAN, 2X3W (GU10), IP20",,_________ _,7,0,7,"3,703",
,90834,"90834 ____________ ____ ERIDAN, 3X3W (GU10), IP20",,_________ _,1,0,1,"5,243",
,90836,"90836 ____________ ____ ERIDAN, 6X3W (GU10), IP20",,_________ _,1,1,0,"10,493",
,90872,"90872 __________ _____ FIRMO, 1X40W (E27), IP20",,_________ _,26,7,19,"1,953",
,90873,"90873 __________ _____ FIRMO, 1X40W (E27), IP20",,_________ _,29,12,17,"1,953",
,90874,"90874 __________ _____ FIRMO, 1X40W (E27), IP20",,_________ _,27,7,20,"1,953",
,90879,90879 __________ _____ BIGRO 1X40W  _______,,_________ _____,"1,888",75,"1,813",472,
,90906,"90906 __________ _____ NAMBIA, 1X40W (E14), IP20",,_________ _,2,2,0,"1,883",
,90925,"90925 ____________ ___ HALVA, 1X40W;1X2,4W (E27;LED), ____/________, _____",,_________ _,29,5,24,"5,943",
,90929,"90929 ____________ ______ CARDITO, 6X6W (6X12 LED) (LED), IP20",,_________ _,1,1,0,"20,993",
,90967,"90967 __________ _____ BANKER, 1X60W (E27), IP20",,_________ _,24,1,23,"4,753",
,90968,"90968 __________ _____ BANKER, 1X60W (E27), IP20",,_________ _,10,0,10,"4,333",
,90974,"90974 ______ NAVY, 1X60W (E27), IP20",,_________ _,2,0,2,"1,253",
,91168,"91168 ______ CRATER, 3X60W (E27), IP20",,_________ _____,31,3,28,"3,003",
,91169,"91169 ______ CRATER, 3X60W (E27), IP20",,_________ _____,52,0,52,"3,003",
,91195,"91195 __________ __________ BANTRY, 1X35W (GU10), IP20",,_________ _,62,8,54,"1,953",
,91196,"91196 __________ __________ BANTRY, 1X35W (GU10), IP20",,_________ _,103,3,100,"2,023",
,91206,"91206 _______ ______________ __ 2 __________ (1 ____; 2 _____), IP68, Ø155, _______, ______",,_________ _,28,28,0,"1,043",
,91207,"91207 _______ ______________ __ 5 __________ (1 ____; 5 _____), IP68, Ø155, _______, ______",,_________ _,40,0,40,"1,323",
,91225,"91225 ___ LUCCIOLA, 1X33W (G9), IP20",,_________ _____,31,3,28,"1,393",
,91226,"91226 ___ LUCCIOLA, 1X33W (G9), IP20",,_________ _,22,6,16,"1,603",
,91229,"91229 ____________ __________ ________-__________ SANIA 1, 3X4,76W (LED), IP20",,_________ _,11,7,4,"5,803",
,91236,"91236 __________ ________-__________ MARS, 1X60W (E27), Ø250, ____________ _____",,_________ _____,721,68,653,553,
,91237,"91237 ______ VETRO, 1X60W (E27), IP20",,_________ _,54,0,54,"2,233",
,91245,"91245 __________ ________-__________ GRAFIK, 1X60W (E27), IP20",,_________ _____,160,11,149,693,
,91246,"91246 __________ ________-__________ NUBE, 2X60W (E27), IP20",,_________ _____,186,26,160,"1,813",
,91247,"91247 __________ ________-__________ NUBE, 2X60W (E27), IP20",,_________ _____,156,30,126,"2,793",
,91248,"91248 __________ ________-__________ NUBE, 3X60W (E27), IP20",,_________ _____,134,10,124,"3,983",
,91255,"91255 ______ VARANO, 3X60W (E27), IP20",,_________ _,10,0,10,"10,703",
,91282,"91282 ______ KALUNGA, 3X60W (E27), Ø475, ________/_____",,_________ _____,11,1,10,"5,103",
,91342,"91342 ___ SANIA, 2X33W (G9), IP20",,_________ _____,53,2,51,"3,073",
,91353,"91353 ____________ __________ _________ LOKE 1, 2X3W (LED), IP20",,_________ _____,12,9,3,"3,773",
,91355,"91355 ____________ __________ _________ LOKE 1, 4X3W (LED), IP20",,_________ _____,13,2,11,"6,993",
,91365,"91365 ____________ __________ ___ ______ _______ HAKANA, 4_6W (4_12 LED), IP20",,_________ _,36,7,29,"9,793",
,91392,"91392 __________ _____ TEMPIO 1, 1X40W (E14), IP20",,_________ _,2,2,0,"2,373",
,91395,"91395 __________ _____ CHICCO 1, 1X60W (E27), IP20",,_________ _,36,1,35,"2,443",
,91414,"91414 ______ CARMELIA, 1X60W (E27), IP20",,_________ _,38,0,38,"2,093",
,91415,"91415 ______ CARMELIA, 3X60W (E27), IP20",,_________ _,8,0,8,"6,993",
,91416,"91416 ___ CARMELIA, 1X60W (E14), IP20",,_________ _,43,2,41,"1,743",
,91418,"91418 ____________ __________ ________-__________ GALAXIA, 2X18W;17W (LED, RGB), IP20",,_________ _,2,0,2,"12,593",
,91435,"91435 __________ _____ VINOVO, 1X60W (E27), IP20",,_________ _,1,0,1,"4,613",
,91512,"91512 ______ COCOON SEDILO, 1X60W (E27), IP20",,_________ _,32,1,31,"3,493",
,91547,"91547 ____________ ___ AGGIUS, 1X6W (LED), ____/______",,_________ _,25,0,25,"4,893",
,91548,"91548 ____________ __________ _____ AGGIUS, 1X6W (LED), H420, ____/______",,_________ _,2,1,1,"5,243",
,91589,"91589 __________ __________ RONDO, 1X60W (E27), Ø250, ________, _____",,_________ _____,5,3,2,"2,373",
