QMS Diversified Global Macro Strategy,,,,,,,,
2012-05-21 00:00:00,0.018075512,,,,,,,
2012-05-22 00:00:00,0.000344971,,,,,,,
2012-05-23 00:00:00,-0.003638752,,,,,,,
2012-05-24 00:00:00,-0.002897702,,,,,,,
2012-05-25 00:00:00,0.003354461,,,,,,,
2012-05-28 00:00:00,0.006291069,,,,,,,
2012-05-29 00:00:00,0.003510521,,,,,,,
2012-05-30 00:00:00,-0.00181103,,,,,,,
2012-05-31 00:00:00,-0.018983306,,,,,,,
2012-06-01 00:00:00,0.003672681,,,,,,,
2012-06-04 00:00:00,-0.003043456,,,,,,,
2012-06-05 00:00:00,-0.013188747,,,,,,,
2012-06-06 00:00:00,0.004758985,,,,,,,
2012-06-07 00:00:00,0.009809802,,,,,,,
2012-06-08 00:00:00,0.008398008,,,,,,,
2012-06-11 00:00:00,0.000399995,,,,,,,
2012-06-12 00:00:00,0.0080924,,,,,,,
2012-06-13 00:00:00,-0.001171285,,,,,,,
2012-06-14 00:00:00,-0.00548105,,,,,,,
2012-06-15 00:00:00,0.006687637,,,,,,,
2012-06-18 00:00:00,0.002124229,,,,,,,
2012-06-19 00:00:00,-0.004014657,,,,,,,
2012-06-20 00:00:00,-0.001608248,,,,,,,
2012-06-21 00:00:00,0.008591584,,,,,,,
2012-06-22 00:00:00,-3.65162E-07,,,,,,,
2012-06-25 00:00:00,-0.004112466,,,,,,,
2012-06-26 00:00:00,-0.004396085,,,,,,,
2012-06-27 00:00:00,-0.002715493,,,,,,,
2012-06-28 00:00:00,-0.008455254,,,,,,,
2012-06-29 00:00:00,-0.00635388,,,,,,,
2012-07-02 00:00:00,0.006119379,,,,,,,
2012-07-03 00:00:00,-0.001233188,,,,,,,
2012-07-04 00:00:00,-0.004775387,,,,,,,
2012-07-05 00:00:00,0.013310032,,,,,,,
2012-07-06 00:00:00,-0.000633317,,,,,,,
2012-07-09 00:00:00,0.005171484,,,,,,,
2012-07-10 00:00:00,0.004843329,,,,,,,
2012-07-11 00:00:00,-0.002601717,,,,,,,
2012-07-12 00:00:00,0.009122833,,,,,,,
2012-07-13 00:00:00,0.007144589,,,,,,,
2012-07-16 00:00:00,0.003742111,,,,,,,
2012-07-17 00:00:00,-0.000408111,,,,,,,
2012-07-18 00:00:00,0.011346499,,,,,,,
2012-07-19 00:00:00,-0.000154929,,,,,,,
2012-07-20 00:00:00,0.001753324,,,,,,,
2012-07-23 00:00:00,-0.00710639,,,,,,,
2012-07-24 00:00:00,-0.002282679,,,,,,,
2012-07-25 00:00:00,0.00457929,,,,,,,
2012-07-26 00:00:00,0.004661741,,,,,,,
2012-07-27 00:00:00,0.004859659,,,,,,,
2012-07-30 00:00:00,0.002857317,,,,,,,
2012-07-31 00:00:00,-0.005984703,,,,,,,
2012-08-01 00:00:00,0.006352371,,,,,,,
2012-08-02 00:00:00,0.000145308,,,,,,,
2012-08-03 00:00:00,0.023104059,,,,,,,
2012-08-06 00:00:00,-0.002370802,,,,,,,
2012-08-07 00:00:00,-0.007361547,,,,,,,
2012-08-08 00:00:00,0.001715902,,,,,,,
2012-08-09 00:00:00,-0.000828069,,,,,,,
2012-08-10 00:00:00,0.003897217,,,,,,,
2012-08-13 00:00:00,-0.003374161,,,,,,,
2012-08-14 00:00:00,0.000937187,,,,,,,
2012-08-15 00:00:00,0.004716413,,,,,,,
2012-08-16 00:00:00,-0.005859076,,,,,,,
2012-08-17 00:00:00,0.003929228,,,,,,,
2012-08-20 00:00:00,-0.00239777,,,,,,,
2012-08-21 00:00:00,0.005359295,,,,,,,
2012-08-22 00:00:00,-0.005286902,,,,,,,
2012-08-23 00:00:00,-0.001315343,,,,,,,
2012-08-24 00:00:00,0.003826944,,,,,,,
2012-08-27 00:00:00,-0.002611013,,,,,,,
2012-08-28 00:00:00,-0.002221557,,,,,,,
2012-08-29 00:00:00,0.002280482,,,,,,,
2012-08-30 00:00:00,-0.001463013,,,,,,,
2012-08-31 00:00:00,0.00972118,,,,,,,
2012-09-03 00:00:00,0.001777217,,,,,,,
2012-09-04 00:00:00,-0.00944769,,,,,,,
2012-09-05 00:00:00,0.002935617,,,,,,,
2012-09-06 00:00:00,0.007189256,,,,,,,
2012-09-07 00:00:00,-0.004639338,,,,,,,
2012-09-10 00:00:00,-0.008458775,,,,,,,
2012-09-11 00:00:00,-0.002539127,,,,,,,
2012-09-12 00:00:00,-0.001553261,,,,,,,
2012-09-13 00:00:00,-0.000967719,,,,,,,
2012-09-14 00:00:00,0.001116666,,,,,,,
2012-09-17 00:00:00,0.00599677,,,,,,,
2012-09-18 00:00:00,-0.002959545,,,,,,,
2012-09-19 00:00:00,-0.001945897,,,,,,,
2012-09-20 00:00:00,0.004757771,,,,,,,
2012-09-21 00:00:00,0.003711251,,,,,,,
2012-09-24 00:00:00,-0.005392375,,,,,,,
2012-09-25 00:00:00,-0.000233933,,,,,,,
2012-09-26 00:00:00,-0.000524098,,,,,,,
2012-09-27 00:00:00,0.004237243,,,,,,,
2012-09-28 00:00:00,0.003704083,,,,,,,
2012-10-01 00:00:00,-0.005143398,,,,,,,
2012-10-02 00:00:00,-0.00396943,,,,,,,
2012-10-03 00:00:00,-0.003056885,,,,,,,
2012-10-04 00:00:00,0.006247488,,,,,,,
2012-10-05 00:00:00,-0.002303851,,,,,,,
2012-10-08 00:00:00,-0.003368312,,,,,,,
2012-10-09 00:00:00,-0.007607453,,,,,,,
2012-10-10 00:00:00,0.004787591,,,,,,,
2012-10-11 00:00:00,0.006250331,,,,,,,
2012-10-12 00:00:00,-0.006318616,,,,,,,
2012-10-15 00:00:00,0.005083381,,,,,,,
2012-10-16 00:00:00,-0.002572022,,,,,,,
2012-10-17 00:00:00,-0.005042674,,,,,,,
2012-10-18 00:00:00,0.00389521,,,,,,,
2012-10-19 00:00:00,-0.007059226,,,,,,,
2012-10-22 00:00:00,-0.000145358,,,,,,,
2012-10-23 00:00:00,-0.008427454,,,,,,,
2012-10-24 00:00:00,0.004960413,,,,,,,
2012-10-25 00:00:00,0.000695589,,,,,,,
2012-10-26 00:00:00,0.00862724,,,,,,,
2012-10-29 00:00:00,-0.003258129,,,,,,,
2012-10-30 00:00:00,-0.001061509,,,,,,,
2012-10-31 00:00:00,0.004029001,,,,,,,
2012-11-01 00:00:00,0.00944232,,,,,,,
2012-11-02 00:00:00,-0.007407737,,,,,,,
2012-11-05 00:00:00,0.006352864,,,,,,,
2012-11-06 00:00:00,0.006210335,,,,,,,
2012-11-07 00:00:00,-0.008830687,,,,,,,
2012-11-08 00:00:00,-0.005186652,,,,,,,
2012-11-09 00:00:00,-0.003444556,,,,,,,
2012-11-12 00:00:00,-0.000220948,,,,,,,
2012-11-13 00:00:00,0.004753878,,,,,,,
2012-11-14 00:00:00,-0.00800296,,,,,,,
2012-11-15 00:00:00,0.002740805,,,,,,,
2012-11-16 00:00:00,-0.008518744,,,,,,,
2012-11-19 00:00:00,0.016442952,,,,,,,
2012-11-20 00:00:00,-0.002724134,,,,,,,
2012-11-21 00:00:00,0.004959868,,,,,,,
2012-11-22 00:00:00,0.00662044,,,,,,,
2012-11-23 00:00:00,0.011456011,,,,,,,
2012-11-26 00:00:00,-0.00094469,,,,,,,
2012-11-27 00:00:00,-0.004802202,,,,,,,
2012-11-28 00:00:00,0.005820603,,,,,,,
2012-11-29 00:00:00,0.004192859,,,,,,,
2012-11-30 00:00:00,0.001062475,,,,,,,
2012-12-03 00:00:00,2.90276E-05,,,,,,,
2012-12-04 00:00:00,0.004783828,,,,,,,
2012-12-05 00:00:00,0.008148437,,,,,,,
2012-12-06 00:00:00,0.008807407,,,,,,,
2012-12-07 00:00:00,-0.008036689,,,,,,,
2012-12-10 00:00:00,0.005697748,,,,,,,
2012-12-11 00:00:00,0.001192704,,,,,,,
2012-12-12 00:00:00,0.01357638,,,,,,,
2012-12-13 00:00:00,-0.007501581,,,,,,,
2012-12-14 00:00:00,0.003769233,,,,,,,
2012-12-17 00:00:00,-0.007262155,,,,,,,
2012-12-18 00:00:00,-0.004792767,,,,,,,
2012-12-19 00:00:00,0.002118706,,,,,,,
2012-12-20 00:00:00,-0.002787544,,,,,,,
2012-12-21 00:00:00,-0.009106067,,,,,,,
2012-12-24 00:00:00,-0.000213729,,,,,,,
2012-12-26 00:00:00,-0.002298618,,,,,,,
2012-12-27 00:00:00,0.002763472,,,,,,,
2012-12-28 00:00:00,0.000797829,,,,,,,
2012-12-31 00:00:00,0.000136964,,,,,,,
2013-01-02 00:00:00,0.008496852,,,,,,,
2013-01-03 00:00:00,-0.005443662,,,,,,,
2013-01-04 00:00:00,-0.003018821,,,,,,,
2013-01-07 00:00:00,0.002807756,,,,,,,
2013-01-08 00:00:00,-0.003759618,,,,,,,
2013-01-09 00:00:00,0.006518914,,,,,,,
2013-01-10 00:00:00,0.011354725,,,,,,,
2013-01-11 00:00:00,0.011732182,,,,,,,
2013-01-14 00:00:00,0.00750576,,,,,,,
2013-01-15 00:00:00,-0.000767123,,,,,,,
2013-01-16 00:00:00,-0.003958951,,,,,,,
2013-01-17 00:00:00,0.001855965,,,,,,,
2013-01-18 00:00:00,0.003961383,,,,,,,
2013-01-21 00:00:00,-0.001818162,,,,,,,
2013-01-22 00:00:00,-0.000800627,,,,,,,
2013-01-23 00:00:00,-0.006716118,,,,,,,
2013-01-24 00:00:00,0.012264215,,,,,,,
2013-01-25 00:00:00,0.007212062,,,,,,,
2013-01-28 00:00:00,-0.007052332,,,,,,,
2013-01-29 00:00:00,0.007534312,,,,,,,
2013-01-30 00:00:00,0.006567411,,,,,,,
2013-01-31 00:00:00,0.007925374,,,,,,,
2013-02-01 00:00:00,0.007565054,,,,,,,
2013-02-04 00:00:00,-0.004972646,,,,,,,
2013-02-05 00:00:00,-0.001206115,,,,,,,
2013-02-06 00:00:00,0.005133049,,,,,,,
2013-02-07 00:00:00,-0.00203298,,,,,,,
2013-02-08 00:00:00,-0.003882472,,,,,,,
2013-02-11 00:00:00,0.00212728,,,,,,,
2013-02-12 00:00:00,0.00636613,,,,,,,
2013-02-13 00:00:00,0.007987057,,,,,,,
2013-02-14 00:00:00,-0.002921999,,,,,,,
2013-02-15 00:00:00,-0.005879462,,,,,,,
2013-02-18 00:00:00,0.008774327,,,,,,,
2013-02-19 00:00:00,0.006955943,,,,,,,
2013-02-20 00:00:00,-0.002886394,,,,,,,
2013-02-21 00:00:00,-0.01297852,,,,,,,
2013-02-22 00:00:00,0.004159971,,,,,,,
2013-02-25 00:00:00,0.011724427,,,,,,,
2013-02-26 00:00:00,-0.024110841,,,,,,,
2013-02-27 00:00:00,-0.003229257,,,,,,,
2013-02-28 00:00:00,0.010294598,,,,,,,
2013-03-01 00:00:00,0.002322598,,,,,,,
2013-03-04 00:00:00,0.0002065,,,,,,,
2013-03-05 00:00:00,0.00574435,,,,,,,
2013-03-06 00:00:00,0.005810261,,,,,,,
2013-03-07 00:00:00,-0.003099501,,,,,,,
2013-03-08 00:00:00,0.002508252,,,,,,,
2013-03-11 00:00:00,0.007686904,,,,,,,
2013-03-12 00:00:00,0.006358649,,,,,,,
2013-03-13 00:00:00,-0.009849936,,,,,,,
2013-03-14 00:00:00,0.010890208,,,,,,,
2013-03-15 00:00:00,0.000140167,,,,,,,
2013-03-18 00:00:00,0.001864476,,,,,,,
2013-03-19 00:00:00,0.005914646,,,,,,,
2013-03-20 00:00:00,-0.000398365,,,,,,,
2013-03-21 00:00:00,0.003310255,,,,,,,
2013-03-22 00:00:00,-0.006195627,,,,,,,
2013-03-25 00:00:00,0.000392923,,,,,,,
2013-03-26 00:00:00,0.006093362,,,,,,,
2013-03-27 00:00:00,-0.00250549,,,,,,,
2013-03-28 00:00:00,-0.011137661,,,,,,,
2013-03-29 00:00:00,-0.005421322,,,,,,,
2013-04-01 00:00:00,-0.013016897,,,,,,,
2013-04-02 00:00:00,0.009533538,,,,,,,
2013-04-03 00:00:00,0.001806221,,,,,,,
2013-04-04 00:00:00,0.026365632,,,,,,,
2013-04-05 00:00:00,-0.01146586,,,,,,,
2013-04-08 00:00:00,0.010459849,,,,,,,
2013-04-09 00:00:00,0.001048414,,,,,,,
2013-04-10 00:00:00,0.000534038,,,,,,,
2013-04-11 00:00:00,0.0158805,,,,,,,
2013-04-12 00:00:00,-0.005583578,,,,,,,
2013-04-15 00:00:00,-0.006814871,,,,,,,
2013-04-16 00:00:00,0.006152882,,,,,,,
2013-04-17 00:00:00,-0.007306875,,,,,,,
2013-04-18 00:00:00,-0.004262737,,,,,,,
2013-04-19 00:00:00,0.001932414,,,,,,,
2013-04-22 00:00:00,-0.004643842,,,,,,,
2013-04-23 00:00:00,0.006184104,,,,,,,
2013-04-24 00:00:00,0.004762057,,,,,,,
2013-04-25 00:00:00,0.002088134,,,,,,,
2013-04-26 00:00:00,0.001035054,,,,,,,
2013-04-29 00:00:00,0.001873686,,,,,,,
2013-04-30 00:00:00,-0.003658086,,,,,,,
2013-05-01 00:00:00,0.003905958,,,,,,,
2013-05-02 00:00:00,0.002882864,,,,,,,
2013-05-03 00:00:00,-0.00344327,,,,,,,
2013-05-06 00:00:00,-0.003851741,,,,,,,
2013-05-07 00:00:00,0.001139164,,,,,,,
2013-05-08 00:00:00,0.000222938,,,,,,,
2013-05-09 00:00:00,0.009609903,,,,,,,
2013-05-10 00:00:00,7.17965E-05,,,,,,,
2013-05-13 00:00:00,0.001747276,,,,,,,
2013-05-14 00:00:00,-0.001430841,,,,,,,
2013-05-15 00:00:00,0.013074161,,,,,,,
2013-05-16 00:00:00,0.003349415,,,,,,,
2013-05-17 00:00:00,-0.004302003,,,,,,,
2013-05-20 00:00:00,0.002962092,,,,,,,
2013-05-21 00:00:00,0.005858483,,,,,,,
2013-05-22 00:00:00,-0.001708476,,,,,,,
2013-05-23 00:00:00,-0.028192288,,,,,,,
2013-05-24 00:00:00,-0.005147987,,,,,,,
2013-05-27 00:00:00,-0.001507434,,,,,,,
2013-05-28 00:00:00,0.002246521,,,,,,,
2013-05-29 00:00:00,-0.001005638,,,,,,,
2013-05-30 00:00:00,-0.016115159,,,,,,,
2013-05-31 00:00:00,-0.004856066,,,,,,,
2013-06-03 00:00:00,-0.006955249,,,,,,,
2013-06-04 00:00:00,0.008769279,,,,,,,
2013-06-05 00:00:00,-0.017527014,,,,,,,
2013-06-06 00:00:00,-0.016484546,,,,,,,
2013-06-07 00:00:00,-0.012017021,,,,,,,
2013-06-10 00:00:00,0.018781177,,,,,,,
2013-06-11 00:00:00,-0.00588649,,,,,,,
2013-06-12 00:00:00,0.002545698,,,,,,,
2013-06-13 00:00:00,-0.009992634,,,,,,,
2013-06-14 00:00:00,0.005111167,,,,,,,
2013-06-17 00:00:00,-0.000581552,,,,,,,
2013-06-18 00:00:00,0.004284541,,,,,,,
2013-06-19 00:00:00,-0.007786887,,,,,,,
2013-06-20 00:00:00,0.010237513,,,,,,,
2013-06-21 00:00:00,0.003966188,,,,,,,
2013-06-24 00:00:00,0.005539961,,,,,,,
2013-06-25 00:00:00,-0.000425316,,,,,,,
2013-06-26 00:00:00,0.005418389,,,,,,,
2013-06-27 00:00:00,0.0072003,,,,,,,
2013-06-28 00:00:00,0.000945768,,,,,,,
2013-07-01 00:00:00,0.00244677,,,,,,,
2013-07-02 00:00:00,0.000289496,,,,,,,
2013-07-03 00:00:00,0.000994292,,,,,,,
2013-07-04 00:00:00,0.004410313,,,,,,,
2013-07-05 00:00:00,0.004059358,,,,,,,
2013-07-08 00:00:00,0.001258502,,,,,,,
2013-07-09 00:00:00,0.007732302,,,,,,,
2013-07-10 00:00:00,-0.000223575,,,,,,,
2013-07-11 00:00:00,-0.008883822,,,,,,,
2013-07-12 00:00:00,0.005706848,,,,,,,
2013-07-15 00:00:00,0.001241248,,,,,,,
2013-07-16 00:00:00,-0.001032547,,,,,,,
2013-07-17 00:00:00,0.006460304,,,,,,,
2013-07-18 00:00:00,-0.002569788,,,,,,,
2013-07-19 00:00:00,0.001895621,,,,,,,
2013-07-22 00:00:00,-0.0054067,,,,,,,
2013-07-23 00:00:00,0.00301783,,,,,,,
2013-07-24 00:00:00,-0.000294936,,,,,,,
2013-07-25 00:00:00,-0.003481192,,,,,,,
2013-07-26 00:00:00,-0.008591063,,,,,,,
2013-07-29 00:00:00,-0.008814385,,,,,,,
2013-07-30 00:00:00,-0.001496159,,,,,,,
2013-07-31 00:00:00,-0.00131704,,,,,,,
2013-08-01 00:00:00,0.008142003,,,,,,,
2013-08-02 00:00:00,0.008926558,,,,,,,
2013-08-05 00:00:00,-0.012922091,,,,,,,
2013-08-06 00:00:00,0.006713097,,,,,,,
2013-08-07 00:00:00,-0.009883872,,,,,,,
2013-08-08 00:00:00,-0.00786524,,,,,,,
2013-08-09 00:00:00,-0.002745937,,,,,,,
2013-08-12 00:00:00,0.000416183,,,,,,,
2013-08-13 00:00:00,0.013968314,,,,,,,
2013-08-14 00:00:00,0.000195537,,,,,,,
2013-08-15 00:00:00,-0.007828138,,,,,,,
2013-08-16 00:00:00,0.003382785,,,,,,,
2013-08-19 00:00:00,0.001735255,,,,,,,
2013-08-20 00:00:00,-0.000732132,,,,,,,
2013-08-21 00:00:00,-0.00484792,,,,,,,
2013-08-22 00:00:00,0.011392906,,,,,,,
2013-08-23 00:00:00,0.007347617,,,,,,,
2013-08-26 00:00:00,-0.005594804,,,,,,,
2013-08-27 00:00:00,-0.005969044,,,,,,,
2013-08-28 00:00:00,0.000814808,,,,,,,
2013-08-29 00:00:00,-8.31029E-05,,,,,,,
2013-08-30 00:00:00,-0.007268101,,,,,,,
2013-09-02 00:00:00,0.005614725,,,,,,,
2013-09-03 00:00:00,0.005522944,,,,,,,
2013-09-04 00:00:00,0.001962213,,,,,,,
2013-09-05 00:00:00,0.002954198,,,,,,,
2013-09-06 00:00:00,-0.003080257,,,,,,,
2013-09-09 00:00:00,0.006466757,,,,,,,
2013-09-10 00:00:00,0.012512971,,,,,,,
2013-09-11 00:00:00,-0.001943976,,,,,,,
2013-09-12 00:00:00,-0.001589007,,,,,,,
2013-09-13 00:00:00,0.001596524,,,,,,,
2013-09-16 00:00:00,-0.003253107,,,,,,,
2013-09-17 00:00:00,0.006709599,,,,,,,
2013-09-18 00:00:00,0.009619972,,,,,,,
2013-09-19 00:00:00,-0.001809824,,,,,,,
2013-09-20 00:00:00,0.004974005,,,,,,,
2013-09-23 00:00:00,-0.012607043,,,,,,,
2013-09-24 00:00:00,-0.004533124,,,,,,,
2013-09-25 00:00:00,-0.00686677,,,,,,,
2013-09-26 00:00:00,0.006931566,,,,,,,
2013-09-27 00:00:00,-0.003429813,,,,,,,
2013-09-30 00:00:00,-0.005090567,,,,,,,
2013-10-01 00:00:00,0.000209864,,,,,,,
2013-10-02 00:00:00,0.000108925,,,,,,,
2013-10-03 00:00:00,-0.001866849,,,,,,,
2013-10-04 00:00:00,0.001149272,,,,,,,
2013-10-07 00:00:00,-0.009663639,,,,,,,
2013-10-08 00:00:00,-0.007170255,,,,,,,
2013-10-09 00:00:00,-0.002890261,,,,,,,
2013-10-10 00:00:00,0.020107436,,,,,,,
2013-10-11 00:00:00,-0.000910692,,,,,,,
2013-10-14 00:00:00,0.002561926,,,,,,,
2013-10-15 00:00:00,-0.000962535,,,,,,,
2013-10-16 00:00:00,0.008944109,,,,,,,
2013-10-17 00:00:00,0.00094833,,,,,,,
2013-10-18 00:00:00,-0.005445331,,,,,,,
2013-10-21 00:00:00,0.004996894,,,,,,,
2013-10-22 00:00:00,0.002479879,,,,,,,
2013-10-23 00:00:00,-0.00994679,,,,,,,
2013-10-24 00:00:00,0.001499654,,,,,,,
2013-10-25 00:00:00,-0.002107157,,,,,,,
2013-10-28 00:00:00,0.003367749,,,,,,,
2013-10-29 00:00:00,0.009077633,,,,,,,
2013-10-30 00:00:00,0.003344666,,,,,,,
2013-10-31 00:00:00,-0.009034127,,,,,,,
2013-11-01 00:00:00,-0.005895263,,,,,,,
2013-11-04 00:00:00,0.005951553,,,,,,,
2013-11-05 00:00:00,-0.007705489,,,,,,,
2013-11-06 00:00:00,0.012185477,,,,,,,
2013-11-07 00:00:00,-0.003362058,,,,,,,
2013-11-08 00:00:00,-0.000314513,,,,,,,
2013-11-11 00:00:00,0.010289648,,,,,,,
2013-11-12 00:00:00,0.005955592,,,,,,,
2013-11-13 00:00:00,0.009123491,,,,,,,
2013-11-14 00:00:00,0.010134829,,,,,,,
2013-11-15 00:00:00,-0.003623063,,,,,,,
2013-11-18 00:00:00,0.007141426,,,,,,,
2013-11-19 00:00:00,-0.004162941,,,,,,,
2013-11-20 00:00:00,-0.000470321,,,,,,,
2013-11-21 00:00:00,0.013796637,,,,,,,
2013-11-22 00:00:00,0.009826865,,,,,,,
2013-11-25 00:00:00,0.007012956,,,,,,,
2013-11-26 00:00:00,0.005571289,,,,,,,
2013-11-27 00:00:00,0.008334017,,,,,,,
2013-11-28 00:00:00,0.003173435,,,,,,,
2013-11-29 00:00:00,-0.001664978,,,,,,,
2013-12-02 00:00:00,0.003547835,,,,,,,
2013-12-03 00:00:00,-0.00605464,,,,,,,
2013-12-04 00:00:00,-0.005551355,,,,,,,
2013-12-05 00:00:00,-0.004584664,,,,,,,
2013-12-06 00:00:00,0.006464599,,,,,,,
2013-12-09 00:00:00,0.006693993,,,,,,,
2013-12-10 00:00:00,-0.009028123,,,,,,,
2013-12-11 00:00:00,-0.000465001,,,,,,,
2013-12-12 00:00:00,0.006953372,,,,,,,
2013-12-13 00:00:00,-0.006939643,,,,,,,
2013-12-16 00:00:00,0.001967466,,,,,,,
2013-12-17 00:00:00,0.011414001,,,,,,,
2013-12-18 00:00:00,0.00771613,,,,,,,
2013-12-19 00:00:00,0.003774527,,,,,,,
2013-12-20 00:00:00,-0.004733479,,,,,,,
2013-12-23 00:00:00,-0.002426314,,,,,,,
2013-12-24 00:00:00,0.001031873,,,,,,,
2013-12-26 00:00:00,-3.77326E-05,,,,,,,
2013-12-27 00:00:00,0.013766777,,,,,,,
2013-12-30 00:00:00,0.000638703,,,,,,,
2013-12-31 00:00:00,-0.010608354,,,,,,,
2014-01-02 00:00:00,-0.01417348,,,,,,,
2014-01-03 00:00:00,-0.007110993,,,,,,,
2014-01-06 00:00:00,-0.001987428,,,,,,,
2014-01-07 00:00:00,0.007833061,,,,,,,
2014-01-08 00:00:00,-0.003021511,,,,,,,
2014-01-09 00:00:00,0.000379469,,,,,,,
2014-01-10 00:00:00,-0.011811895,,,,,,,
2014-01-13 00:00:00,-0.003490464,,,,,,,
2014-01-14 00:00:00,0.019154385,,,,,,,
2014-01-15 00:00:00,0.014152278,,,,,,,
2014-01-16 00:00:00,-0.006565845,,,,,,,
2014-01-17 00:00:00,-0.003786624,,,,,,,
2014-01-20 00:00:00,0.000295062,,,,,,,
2014-01-21 00:00:00,-0.002325263,,,,,,,
2014-01-22 00:00:00,0.007161976,,,,,,,
2014-01-23 00:00:00,0.00581286,,,,,,,
2014-01-24 00:00:00,-0.004764856,,,,,,,
2014-01-27 00:00:00,-0.013243602,,,,,,,
2014-01-28 00:00:00,0.007763002,,,,,,,
2014-01-29 00:00:00,0.004526819,,,,,,,
2014-01-30 00:00:00,-0.011730731,,,,,,,
2014-01-31 00:00:00,-0.010748298,,,,,,,
2014-02-03 00:00:00,-0.022113505,,,,,,,
2014-02-04 00:00:00,0.002273187,,,,,,,
2014-02-05 00:00:00,-0.006454286,,,,,,,
2014-02-06 00:00:00,0.015094866,,,,,,,
2014-02-07 00:00:00,0.014286025,,,,,,,
2014-02-10 00:00:00,-0.003499538,,,,,,,
2014-02-11 00:00:00,0.003901189,,,,,,,
2014-02-12 00:00:00,-0.013514525,,,,,,,
2014-02-13 00:00:00,0.016131555,,,,,,,
2014-02-14 00:00:00,-0.015489639,,,,,,,
2014-02-17 00:00:00,-0.002213141,,,,,,,
2014-02-18 00:00:00,0.012197046,,,,,,,
2014-02-19 00:00:00,-0.018687596,,,,,,,
2014-02-20 00:00:00,-0.006213603,,,,,,,
2014-02-21 00:00:00,0.008866876,,,,,,,
2014-02-24 00:00:00,-0.008620882,,,,,,,
2014-02-25 00:00:00,0.009870035,,,,,,,
2014-02-26 00:00:00,0.005816506,,,,,,,
2014-02-27 00:00:00,0.0014727,,,,,,,
2014-02-28 00:00:00,0.004510576,,,,,,,
2014-03-03 00:00:00,-0.015714643,,,,,,,
2014-03-04 00:00:00,0.01129345,,,,,,,
2014-03-05 00:00:00,-0.011215829,,,,,,,
2014-03-06 00:00:00,0.002892909,,,,,,,
2014-03-07 00:00:00,0.004435683,,,,,,,
2014-03-10 00:00:00,-0.001182484,,,,,,,
2014-03-11 00:00:00,0.00264693,,,,,,,
2014-03-12 00:00:00,-0.003954824,,,,,,,
2014-03-13 00:00:00,-0.018632395,,,,,,,
2014-03-14 00:00:00,0.005136703,,,,,,,
2014-03-17 00:00:00,0.003974837,,,,,,,
2014-03-18 00:00:00,0.014109407,,,,,,,
2014-03-19 00:00:00,-0.010383787,,,,,,,
2014-03-20 00:00:00,0.006935933,,,,,,,
2014-03-21 00:00:00,-0.010097899,,,,,,,
2014-03-24 00:00:00,-0.004095993,,,,,,,
2014-03-25 00:00:00,0.00217973,,,,,,,
2014-03-26 00:00:00,-0.00832411,,,,,,,
2014-03-27 00:00:00,0.005231859,,,,,,,
2014-03-28 00:00:00,0.003394546,,,,,,,
2014-03-31 00:00:00,0.008171996,,,,,,,
2014-04-01 00:00:00,0.012233409,,,,,,,
2014-04-02 00:00:00,-0.00554161,,,,,,,
2014-04-03 00:00:00,-0.005086948,,,,,,,
2014-04-04 00:00:00,-0.012589003,,,,,,,
2014-04-07 00:00:00,-0.00637,,,,,,,
2014-04-08 00:00:00,-0.006514546,,,,,,,
2014-04-09 00:00:00,0.004693749,,,,,,,
2014-04-10 00:00:00,-0.014518659,,,,,,,
2014-04-11 00:00:00,-0.001568886,,,,,,,
2014-04-14 00:00:00,0.000968633,,,,,,,
2014-04-15 00:00:00,0.005834263,,,,,,,
2014-04-16 00:00:00,0.004032722,,,,,,,
2014-04-17 00:00:00,-0.009617169,,,,,,,
2014-04-18 00:00:00,0.001168121,,,,,,,
2014-04-21 00:00:00,0.00228328,,,,,,,
2014-04-22 00:00:00,0.001392373,,,,,,,
2014-04-23 00:00:00,0.00151954,,,,,,,
2014-04-24 00:00:00,-0.002214021,,,,,,,
2014-04-25 00:00:00,-0.000107789,,,,,,,
2014-04-28 00:00:00,0.003592075,,,,,,,
2014-04-29 00:00:00,0.00808217,,,,,,,
2014-04-30 00:00:00,0.00670897,,,,,,,
2014-05-01 00:00:00,0.006767298,,,,,,,
2014-05-02 00:00:00,-0.005686716,,,,,,,
2014-05-05 00:00:00,-0.000744703,,,,,,,
2014-05-06 00:00:00,-0.007628433,,,,,,,
2014-05-07 00:00:00,-0.000884656,,,,,,,
2014-05-08 00:00:00,0.000471055,,,,,,,
2014-05-09 00:00:00,-0.005015012,,,,,,,
2014-05-12 00:00:00,-0.004478562,,,,,,,
2014-05-13 00:00:00,0.00800668,,,,,,,
2014-05-14 00:00:00,0.004063004,,,,,,,
2014-05-15 00:00:00,-0.0092014,,,,,,,
2014-05-16 00:00:00,-0.000666752,,,,,,,
2014-05-19 00:00:00,0.009352868,,,,,,,
2014-05-20 00:00:00,-0.004510072,,,,,,,
2014-05-21 00:00:00,0.008365891,,,,,,,
2014-05-22 00:00:00,0.000569585,,,,,,,
2014-05-23 00:00:00,0.008755053,,,,,,,
2014-05-26 00:00:00,0.006960408,,,,,,,
2014-05-27 00:00:00,0.000967904,,,,,,,
2014-05-28 00:00:00,0.005394068,,,,,,,
2014-05-29 00:00:00,-0.000858121,,,,,,,
2014-05-30 00:00:00,0.00404669,,,,,,,
2014-06-02 00:00:00,-0.001343511,,,,,,,
